version,importer_version,source_key,season_type,canonical_gender_code,canonical_event_code,section,source_table_index,source_row_index,source_cells,source_line,raw_mark,normalized_mark,mark_flags,pending_ratification,indoor_mark_flag,altitude_flag,secondary_listing,outside_regular_collegiate_season,holder,school,record_date_text,source_as_of,source_url,local_html_sha256,parser_method,rejection_reason
collegiate_records_v1,local_tfn_importer_v2,men_indoor,indoor,m,SP,field,0,76,2/13/21,2/13/21,2,2.0,,False,False,False,False,False,/13/21,,2/13/21,"May 11, 2026",https://trackandfieldnews.com/records/mens-indoor-collegiate-records/,3e3998802a25f8d50d76dd3c96aaf5d00d18d723ae9b2f6c09e46914a6930cf7,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_indoor,indoor,m,WT,field,0,77,"25.66 | 84-2¼ || Ryan Johnson (Iowa) || Indianapolis, Indiana","25.66 | 84-2¼ Ryan Johnson (Iowa) Indianapolis, Indiana",25.66,25.66,,False,False,False,False,False,| 84-2¼ Ryan Johnson,Iowa,,"May 11, 2026",https://trackandfieldnews.com/records/mens-indoor-collegiate-records/,3e3998802a25f8d50d76dd3c96aaf5d00d18d723ae9b2f6c09e46914a6930cf7,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_indoor,indoor,m,WT,field,0,78,2/27/26,2/27/26,2,2.0,,False,False,False,False,False,/27/26,,2/27/26,"May 11, 2026",https://trackandfieldnews.com/records/mens-indoor-collegiate-records/,3e3998802a25f8d50d76dd3c96aaf5d00d18d723ae9b2f6c09e46914a6930cf7,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_indoor,indoor,m,HEP,multi,0,79,"6639(A) || Kyle Garland (Georgia) || Albuquerque, New Mexico","6639(A) Kyle Garland (Georgia) Albuquerque, New Mexico",6639,6639.0,(A),False,False,True,False,False,Kyle Garland,Georgia,,"May 11, 2026",https://trackandfieldnews.com/records/mens-indoor-collegiate-records/,3e3998802a25f8d50d76dd3c96aaf5d00d18d723ae9b2f6c09e46914a6930cf7,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_indoor,indoor,m,HEP,multi,0,80,3/10-11/23,3/10-11/23,3,3.0,,False,False,False,False,False,/10-11/23,,3/10-11/23,"May 11, 2026",https://trackandfieldnews.com/records/mens-indoor-collegiate-records/,3e3998802a25f8d50d76dd3c96aaf5d00d18d723ae9b2f6c09e46914a6930cf7,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_indoor,indoor,m,HEP,multi,0,81,"(6.71, 7.73/25-4½, 13.12/43-½, 2.11/6-11 [3561], 7.77, 5.10/16-8¾, 2:32.67 [2938]) || (low-altitude)","(6.71, 7.73/25-4½, 13.12/43-½, 2.11/6-11 [3561], 7.77, 5.10/16-8¾, 2:32.67 [2938]) (low-altitude)",6.71,6.71,,False,False,False,True,False,", 7.73/25-4½, 13.12/43-½, 2.11/6-11 [3561], 7.77, 5.10/16-8¾, 2:32.67 [2938])",low-altitude,,"May 11, 2026",https://trackandfieldnews.com/records/mens-indoor-collegiate-records/,3e3998802a25f8d50d76dd3c96aaf5d00d18d723ae9b2f6c09e46914a6930cf7,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_indoor,indoor,m,HEP,multi,0,82,"6503 || Peyton Blair (Oregon) || Fayetteville, Arkansas","6503 Peyton Blair (Oregon) Fayetteville, Arkansas",6503,6503.0,,False,False,False,False,False,Peyton Blair,Oregon,,"May 11, 2026",https://trackandfieldnews.com/records/mens-indoor-collegiate-records/,3e3998802a25f8d50d76dd3c96aaf5d00d18d723ae9b2f6c09e46914a6930cf7,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_indoor,indoor,m,HEP,multi,0,83,3/13-14/26,3/13-14/26,3,3.0,,False,False,False,False,False,/13-14/26,,3/13-14/26,"May 11, 2026",https://trackandfieldnews.com/records/mens-indoor-collegiate-records/,3e3998802a25f8d50d76dd3c96aaf5d00d18d723ae9b2f6c09e46914a6930cf7,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_indoor,indoor,m,HEP,multi,0,85,"as of May 11, 2026","as of May 11, 2026",11,11.0,,False,False,False,False,False,", 2026",,,"May 11, 2026",https://trackandfieldnews.com/records/mens-indoor-collegiate-records/,3e3998802a25f8d50d76dd3c96aaf5d00d18d723ae9b2f6c09e46914a6930cf7,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,60M,track,1,4,"(low-altitude) || 6.97 || Julien Alfred’ (Texas) || Lubbock, Texas || 2/25/23","(low-altitude) 6.97 Julien Alfred’ (Texas) Lubbock, Texas 2/25/23",6.97,6.97,,False,False,False,True,False,Julien Alfred’,Texas,2/25/23,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,table,reject_secondary_sublisting
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,60M,track,1,5,"(American CR) || 7.04(A) || Jacious Sears (Tennessee) || Albuquerque, New Mexico || 3/10/23","(American CR) 7.04(A) Jacious Sears (Tennessee) Albuquerque, New Mexico 3/10/23",7.04,7.04,(A),False,False,True,True,False,Jacious Sears,Tennessee,3/10/23,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,table,reject_secondary_sublisting
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,60M,track,1,6,"(low-altitude, American CR) || 7.07 || Aleia Hobbs (LSU) || College Station, Texas || 3/10/18","(low-altitude, American CR) 7.07 Aleia Hobbs (LSU) College Station, Texas 3/10/18",7.07,7.07,,False,False,False,True,False,Aleia Hobbs,LSU,3/10/18,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,table,reject_secondary_sublisting
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,200M,track,1,9,"(low-altitude, American CR) || 22.09 || Abby Steiner (Kentucky) || College Station, Texas || 2/26/22","(low-altitude, American CR) 22.09 Abby Steiner (Kentucky) College Station, Texas 2/26/22",22.09,22.09,,False,False,False,True,False,Abby Steiner,Kentucky,2/26/22,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,table,reject_secondary_sublisting
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,500M,track,1,13,"(American CR) || 1:08.59 || Kennedy Simon (Texas) || Louisville, Kentucky || 12/03/22","(American CR) 1:08.59 Kennedy Simon (Texas) Louisville, Kentucky 12/03/22",1:08.59,68.59,,False,False,False,True,False,Kennedy Simon,Texas,12/03/22,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,table,reject_secondary_sublisting
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,600M,track,1,15,"(American CR) || 1:25.16 || Britton Wilson (Arkansas) || Fayetteville, Arkansas || 1/13/23","(American CR) 1:25.16 Britton Wilson (Arkansas) Fayetteville, Arkansas 1/13/23",1:25.16,85.16,,False,False,False,True,False,Britton Wilson,Arkansas,1/13/23,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,table,reject_secondary_sublisting
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,1500M,track,1,19,"(American CR) || 4:06.49 || Katelyn Tuohy (NC State) || New York, New York || 1/28/23","(American CR) 4:06.49 Katelyn Tuohy (NC State) New York, New York 1/28/23",4:06.49,246.49,,False,False,False,True,False,Katelyn Tuohy,NC State,1/28/23,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,table,reject_secondary_sublisting
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,3000M,track,1,22,"(American CR) || 8:34.98 || Jane Hedengren (BYU) || New York, New York || 2/01/26","(American CR) 8:34.98 Jane Hedengren (BYU) New York, New York 2/01/26",8:34.98,514.98,,False,False,False,True,False,Jane Hedengren,BYU,2/01/26,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,table,reject_secondary_sublisting
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,60H,track,1,26,"(American CR) || 7.75 || Masai Russell (Kentucky) || Lubbock, Texas || 1/10/23","(American CR) 7.75 Masai Russell (Kentucky) Lubbock, Texas 1/10/23",7.75,7.75,,False,False,False,True,False,Masai Russell,Kentucky,1/10/23,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,table,reject_secondary_sublisting
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,LJ,field,3,6,"(low-altitude) || 6.93 | 22-9 || Tara Davis (Texas) || Fayetteville, Arkansas || 3/12/21","(low-altitude) 6.93 | 22-9 Tara Davis (Texas) Fayetteville, Arkansas 3/12/21",6.93,6.93,,False,False,False,True,False,| 22-9 Tara Davis,Texas,3/12/21,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,table,reject_secondary_sublisting
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,SP,field,3,10,"(American CR) || 19.56 | 64-2¼ || Raven Saunders (Mississippi) || College Station, Texas || 3/10/17","(American CR) 19.56 | 64-2¼ Raven Saunders (Mississippi) College Station, Texas 3/10/17",19.56,19.56,,False,False,False,True,False,| 64-2¼ Raven Saunders,Mississippi,3/10/17,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,table,reject_secondary_sublisting
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,PENT,multi,4,3,"(8.27, 1.93/6-4, 13.86/45-5¾, 6.58/21-7¼, 2:28.22)","(8.27, 1.93/6-4, 13.86/45-5¾, 6.58/21-7¼, 2:28.22)",8.27,8.27,,False,False,False,False,False,", 1.93/6-4, 13.86/45-5¾, 6.58/21-7¼, 2:28.22)",,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,table,reject_implausible_event_mark
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,PENT,multi,4,4,"(American CR) || 4703 || Kendell Williams (Georgia) || Birmingham, Alabama || 3/11/16","(American CR) 4703 Kendell Williams (Georgia) Birmingham, Alabama 3/11/16",4703,4703.0,,False,False,False,True,False,Kendell Williams,Georgia,3/11/16,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,table,reject_secondary_sublisting
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,PENT,multi,4,5,"(8.09, 1.86/6-1¼, 13.55/44-5½, 6.35/20-10, 2:20.47)","(8.09, 1.86/6-1¼, 13.55/44-5½, 6.35/20-10, 2:20.47)",8.09,8.09,,False,False,False,False,False,", 1.86/6-1¼, 13.55/44-5½, 6.35/20-10, 2:20.47)",,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,table,reject_implausible_event_mark
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,50M,track,0,1,50,50,50,50.0,,False,False,False,False,False,,,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,50M,track,0,2,"6.13 || Jeanette Bolden (UCLA) || Edmonton, Alberta","6.13 Jeanette Bolden (UCLA) Edmonton, Alberta",6.13,6.13,,False,False,False,False,False,Jeanette Bolden,UCLA,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,50M,track,0,3,2/21/81,2/21/81,2,2.0,,False,False,False,False,False,/21/81,,2/21/81,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,60M,track,0,4,60,60,60,60.0,,False,False,False,False,False,,,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,60M,track,0,5,"6.94(A) || Julien Alfred’ (Texas) || Albuquerque, New Mexico","6.94(A) Julien Alfred’ (Texas) Albuquerque, New Mexico",6.94,6.94,(A),False,False,True,False,False,Julien Alfred’,Texas,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,60M,track,0,6,3/11/23,3/11/23,3,3.0,,False,False,False,False,False,/11/23,,3/11/23,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,60M,track,0,7,"6.97 || Julien Alfred’ (Texas) || Lubbock, Texas","6.97 Julien Alfred’ (Texas) Lubbock, Texas",6.97,6.97,,False,False,False,False,False,Julien Alfred’,Texas,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,60M,track,0,8,2/25/23,2/25/23,2,2.0,,False,False,False,False,False,/25/23,,2/25/23,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,60M,track,0,9,"7.04(A) || Jacious Sears (Tennessee) || Albuquerque, New Mexico","7.04(A) Jacious Sears (Tennessee) Albuquerque, New Mexico",7.04,7.04,(A),False,False,True,False,False,Jacious Sears,Tennessee,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,60M,track,0,10,3/10/23,3/10/23,3,3.0,,False,False,False,False,False,/10/23,,3/10/23,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,60M,track,0,11,"7.07 || Aleia Hobbs (LSU) || College Station, Texas","7.07 Aleia Hobbs (LSU) College Station, Texas",7.07,7.07,,False,False,False,False,False,Aleia Hobbs,LSU,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,60M,track,0,12,3/10/18,3/10/18,3,3.0,,False,False,False,False,False,/10/18,,3/10/18,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,60M,track,0,13,"7.07 || Samirah Moody (USC) || Seattle, Washington","7.07 Samirah Moody (USC) Seattle, Washington",7.07,7.07,,False,False,False,False,False,Samirah Moody,USC,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,200M,track,0,15,200,200,200,200.0,,False,False,False,False,False,,,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,200M,track,0,16,"22.01(A) || Julien Alfred’ (Texas) || Albuquerque, New Mexico","22.01(A) Julien Alfred’ (Texas) Albuquerque, New Mexico",22.01,22.01,(A),False,False,True,False,False,Julien Alfred’,Texas,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,200M,track,0,17,3/11/23,3/11/23,3,3.0,,False,False,False,False,False,/11/23,,3/11/23,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,200M,track,0,18,"22.09 || Abby Steiner (Kentucky) || College Station, Texas","22.09 Abby Steiner (Kentucky) College Station, Texas",22.09,22.09,,False,False,False,False,False,Abby Steiner,Kentucky,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,200M,track,0,19,2/26/22,2/26/22,2,2.0,,False,False,False,False,False,/26/22,,2/26/22,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,300M,track,0,20,300,300,300,300.0,,False,False,False,False,False,,,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,300M,track,0,21,"35.80 || Abby Steiner (Kentucky) || Louisville, Kentucky","35.80 Abby Steiner (Kentucky) Louisville, Kentucky",35.80,35.8,,False,False,False,False,False,Abby Steiner,Kentucky,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,300M,track,0,22,12/11/21,12/11/21,12,12.0,,False,False,False,False,False,/11/21,,12/11/21,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,400M,track,0,23,400,400,400,400.0,,False,False,False,False,False,,,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,400M,track,0,24,"49.24 || Bella Whittaker (Arkansas) || Virginia Beach, Virginia","49.24 Bella Whittaker (Arkansas) Virginia Beach, Virginia",49.24,49.24,,False,False,False,False,False,Bella Whittaker,Arkansas,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,400M,track,0,25,3/15/25,3/15/25,3,3.0,,False,False,False,False,False,/15/25,,3/15/25,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,500M,track,0,26,500,500,500,500.0,,False,False,False,False,False,,,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,500M,track,0,27,"1:08.40 || Sage Watson’ (Arizona) || New York, New York","1:08.40 Sage Watson’ (Arizona) New York, New York",1:08.40,68.4,,False,False,False,False,False,Sage Watson’,Arizona,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,500M,track,0,28,2/03/17,2/03/17,2,2.0,,False,False,False,False,False,/03/17,,2/03/17,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,500M,track,0,29,"1:08.59 || Kennedy Simon (Texas) || Louisville, Kentucky","1:08.59 Kennedy Simon (Texas) Louisville, Kentucky",1:08.59,68.59,,False,False,False,False,False,Kennedy Simon,Texas,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,500M,track,0,30,12/03/22,12/03/22,12,12.0,,False,False,False,False,False,/03/22,,12/03/22,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,600M,track,0,31,600,600,600,600.0,,False,False,False,False,False,,,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,600M,track,0,32,"1:24.19 || Sanu Jallow-Lockhart’ (Arkansas) || Fayetteville, Arkansas","1:24.19 Sanu Jallow-Lockhart’ (Arkansas) Fayetteville, Arkansas",1:24.19,84.19,,False,False,False,False,False,Sanu Jallow-Lockhart’,Arkansas,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,600M,track,0,33,1/16/26,1/16/26,1,1.0,,False,False,False,False,False,/16/26,,1/16/26,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,600M,track,0,34,"1:25.16 || Britton Wilson (Arkansas) || Fayetteville, Arkansas","1:25.16 Britton Wilson (Arkansas) Fayetteville, Arkansas",1:25.16,85.16,,False,False,False,False,False,Britton Wilson,Arkansas,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,600M,track,0,35,1/13/23,1/13/23,1,1.0,,False,False,False,False,False,/13/23,,1/13/23,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,800M,track,0,36,800,800,800,800.0,,False,False,False,False,False,,,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,800M,track,0,37,"1:58.40 || Athing Mu (Texas A&M) || Fayetteville, Arkansas","1:58.40 Athing Mu (Texas A&M) Fayetteville, Arkansas",1:58.40,118.4,,False,False,False,False,False,Athing Mu,Texas A&M,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,800M,track,0,38,2/27/21,2/27/21,2,2.0,,False,False,False,False,False,/27/21,,2/27/21,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,1000M,track,0,39,1000,1000,1000,1000.0,,False,False,False,False,False,,,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,1000M,track,0,40,"2:37.72 || Sophia Gorrorian (Harvard) || Boston, Massachusetts","2:37.72 Sophia Gorrorian (Harvard) Boston, Massachusetts",2:37.72,157.72,,False,False,False,False,False,Sophia Gorrorian,Harvard,,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,women_indoor,indoor,f,1000M,track,0,41,2/22/26,2/22/26,2,2.0,,False,False,False,False,False,/22/26,,2/22/26,"May 09, 2026",https://trackandfieldnews.com/records/womens-indoor-collegiate-records/,6580e9e9d1890eb569a0c837b4ee202f2b685db34a583e761c8ee796b681979f,fallback,reject_fallback_parser
